"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"517","202284_s_at","CDKN1A","1026","cyclin dependent kinase inhibitor 1A",-0.906857579692014,7.52821702742801,-1.81390852722817,0.085796407364636,0.985190326513492,-4.33749316402221
"518","202296_s_at","RER1","11079","retention in endoplasmic reticulum sorting receptor 1",0.784767443633855,6.34011488897705,1.57280952425231,0.132555035518572,0.985190326513492,-4.43157185059769
"519","202298_at","NDUFA1","4694","NADH:ubiquinone oxidoreductase subunit A1",-0.39409403346958,6.6589808150195,-0.770500217827842,0.450643306464184,0.985190326513492,-4.67430967095408
"520","202299_s_at","LAMTOR5","10542","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",-0.401193126230101,4.90986932795015,-0.790782951435696,0.439000391900959,0.985190326513492,-4.6698832757253
"521","202302_s_at","RSRC2","65117","arginine and serine rich coiled-coil 2",-1.05442791739893,6.06206404107755,-1.55982802511168,0.135589751523111,0.985190326513492,-4.4364231739045
"522","202306_at","POLR2G","5436","RNA polymerase II subunit G",0.87957623659714,6.25315541938495,1.85505699309036,0.0794479637961035,0.985190326513492,-4.32076563279664
"523","202309_at","MTHFD1","4522","methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1",-0.0508491997730451,3.68591714621502,-0.110568757411525,0.913138167944523,0.997133185919414,-4.75787565493021
"524","202313_at","PPP2R2A","5520","protein phosphatase 2 regulatory subunit Balpha",-0.40667077066749,6.40545330317212,-0.885113287851095,0.387352396861569,0.985190326513492,-4.64797212504837
"525","202322_s_at","GGPS1","9453","geranylgeranyl diphosphate synthase 1",0.591174384921681,4.76420244145601,1.37325068737255,0.185941761206011,0.985190326513492,-4.50332974468673
"526","202324_s_at","ACBD3","64746","acyl-CoA binding domain containing 3",-0.0862959489588366,4.36734628657196,-0.182549061051076,0.85711932242802,0.997133185919414,-4.7547652208022
"527","202325_s_at","ATP5PF","522","ATP synthase peripheral stalk subunit F6",-0.662099282689861,3.94036147500266,-1.10237086334736,0.284307580616437,0.985190326513492,-4.58966270722081
"528","202326_at","EHMT2","10919","euchromatic histone lysine methyltransferase 2",1.10430033268952,3.85794340999055,1.99769897263245,0.0605304652099818,0.985190326513492,-4.26152862616424
"529","202329_at","CSK","1445","C-terminal Src kinase",-0.0961459406177703,6.18947377858316,-0.202983777238651,0.841343346897903,0.997133185919414,-4.75360533203391
"530","202334_s_at","UBE2B","7320","ubiquitin conjugating enzyme E2 B",-0.455623822758745,3.78644794235617,-1.02243664370853,0.319639752859412,0.985190326513492,-4.61233477799291
"531","202337_at","PMF1","11243","polyamine modulated factor 1",-0.237613498286977,4.79812452251221,-0.52006760757886,0.609128137333157,0.985385771172176,-4.72021500701529
"532","202355_s_at","GTF2F1","2962","general transcription factor IIF subunit 1",0.24159680105025,4.84820317341741,0.429511545471734,0.672466610557151,0.985385771172176,-4.73265660457939
"533","202361_at","SEC24C","9632","SEC24 homolog C, COPII coat complex component",-0.592723072264572,5.80118958392984,-1.19622436822008,0.246579227108135,0.985190326513492,-4.56134444626976
"534","202364_at","MXI1","4601","MAX interactor 1, dimerization protein",0.458278095452527,6.74369772917567,0.824968242029392,0.419804982027795,0.985190326513492,-4.66219252630217
"535","202365_at","UNC119B","84747","unc-119 lipid binding chaperone B",-0.647031115313874,3.89841234330807,-1.46436451011077,0.159729003542897,0.985190326513492,-4.47133816350241
"536","202370_s_at","CBFB","865","core-binding factor subunit beta",-0.369567535090334,6.17202062029966,-0.494470200179207,0.62674172374349,0.985385771172176,-4.72396217728569
"537","202376_at","SERPINA3","12","serpin family A member 3",0.0775506222585509,4.4708182114065,0.173613502764353,0.864037617168211,0.997133185919414,-4.75523400951047
"538","202382_s_at","GNPDA1","10007","glucosamine-6-phosphate deaminase 1",-0.706124545744968,4.27468530474098,-1.31999279750163,0.202792718263519,0.985190326513492,-4.52138159346286
"539","202384_s_at","TCOF1","6949","treacle ribosome biogenesis factor 1",-0.806323878820805,4.15750811703905,-1.46454910392723,0.159679127447389,0.985190326513492,-4.47127198905734
"540","202388_at","RGS2","5997","regulator of G protein signaling 2",0.271905180909019,6.83319023713173,0.346000519706174,0.73321051006435,0.989004323162699,-4.74209171804671
"541","202390_s_at","HTT","3064","huntingtin",0.361915136032883,4.87624270790476,0.805902682881692,0.43044395866594,0.985190326513492,-4.66651722015322
"542","202391_at","BASP1","10409","brain abundant membrane attached signal protein 1",-1.25440374665965,4.51323590476373,-2.43489519522707,0.0251146039843183,0.985190326513492,-4.07137178558551
"543","202395_at","NSF","4905","N-ethylmaleimide sensitive factor, vesicle fusing ATPase",0.129756224333998,4.09007189116809,0.263793105274151,0.794828795698231,0.997133185919414,-4.74943334964577
"544","202396_at","TCERG1","10915","transcription elongation regulator 1",-0.711662839967782,3.77858834028693,-1.25726660521744,0.224156803942802,0.985190326513492,-4.54199308433539
"545","202397_at","NUTF2","10204","nuclear transport factor 2",-0.185618518648842,4.2205660488606,-0.418727340810653,0.680192694046983,0.985385771172176,-4.73398588478594
"546","202413_s_at","USP1","7398","ubiquitin specific peptidase 1",-0.90380367683135,5.89774699757782,-1.59567631930729,0.12734783494659,0.985190326513492,-4.42296869588357
"547","202416_at","DNAJC7","7266","DnaJ heat shock protein family (Hsp40) member C7",-0.103998083177788,5.52698598746208,-0.20005594598326,0.843599627721204,0.997133185919414,-4.75377901072236
"548","202417_at","KEAP1","9817","kelch like ECH associated protein 1",0.0420853411748752,4.2978482513838,0.0807398347959406,0.936508018094325,0.997133185919414,-4.75871796639852
"549","202420_s_at","DHX9","1660","DExH-box helicase 9",-0.837266590193956,5.20584828063108,-1.68028724443108,0.109555274995474,0.985190326513492,-4.39052353822582
"550","202423_at","KAT6A","7994","lysine acetyltransferase 6A",0.517991160533673,7.54799439175417,1.02530490894229,0.318320256163859,0.985190326513492,-4.61154510728541
"551","202424_at","MAP2K2","5605","mitogen-activated protein kinase kinase 2",-0.185353924694058,5.4404367529032,-0.390006808623695,0.700944818890295,0.985385771172176,-4.73736615045212
"552","202428_x_at","DBI","1622","diazepam binding inhibitor, acyl-CoA binding protein",-0.0390641464976653,5.38781893069166,-0.0743525991100354,0.941520635219057,0.997133185919414,-4.75886423061835
"553","202431_s_at","MYC","4609","MYC proto-oncogene, bHLH transcription factor",-1.58937426254625,6.14153313193757,-1.76839419872601,0.0933305526599086,0.985190326513492,-4.35578609836779
"554","202432_at","PPP3CB","5532","protein phosphatase 3 catalytic subunit beta",0.0336838997615723,3.87294663015408,0.068580084279973,0.946052991014371,0.997133185919414,-4.75898606432332
"555","202433_at","SLC35B1","10237","solute carrier family 35 member B1",0.476537744783275,5.05709969398834,0.958355314221558,0.350129746476185,0.985190326513492,-4.62950040850091
"556","202440_s_at","DENND2B","6764","DENN domain containing 2B",0.390212111016035,3.4077645427909,0.71162509212812,0.485493810383349,0.985190326513492,-4.68657206295856
"557","202454_s_at","ERBB3","2065","erb-b2 receptor tyrosine kinase 3",0.604502165065777,3.06417954497664,1.44448538178674,0.165175206844067,0.985190326513492,-4.47843306788449
"558","202455_at","HDAC5","10014","histone deacetylase 5",0.120979939877054,4.99728674936369,0.248505384248953,0.806456184810041,0.997133185919414,-4.75058340497043
"559","202461_at","EIF2B2","8892","eukaryotic translation initiation factor 2B subunit beta",0.124783642019248,4.86123980647973,0.254963910997421,0.801538196806976,0.997133185919414,-4.75010581998259
"560","202464_s_at","PFKFB3","5209","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.56466207992218,5.13634120881303,-0.908195621847336,0.375348502489514,0.985190326513492,-4.6422856338414
"561","202465_at","PCOLCE","5118","procollagen C-endopeptidase enhancer",0.00501447305863767,4.27062915680049,0.0098749459881005,0.992225809702894,0.997440977219361,-4.759666326538
"562","202466_at","TENT4A","11044","terminal nucleotidyltransferase 4A",0.216095946584954,6.738749347793,0.493035105462557,0.62773620230243,0.985385771172176,-4.72416691617247
"563","202467_s_at","COPS2","9318","COP9 signalosome subunit 2",-0.346084674954752,6.21042732065419,-0.690089670295438,0.498626527454628,0.985190326513492,-4.69083650605703
"564","202469_s_at","CPSF6","11052","cleavage and polyadenylation specific factor 6",-0.65735937496911,4.06963736485043,-0.956322139091015,0.351128854689774,0.985190326513492,-4.63002990173196
"565","202471_s_at","IDH3G","3421","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma",0.125022811575631,5.39055647728251,0.26621671425855,0.792989913138039,0.997133185919414,-4.74924480351016
"566","202475_at","TMEM147","10430","transmembrane protein 147",0.492403525062854,6.1615165189535,0.844027033636679,0.409338430040507,0.985190326513492,-4.65778070454504
"567","202484_s_at","MBD2","8932","methyl-CpG binding domain protein 2",0.0614179668495591,5.42800114371669,0.135239338935549,0.893869952407271,0.997133185919414,-4.75698103002648
"568","202491_s_at","ELP1","8518","elongator complex protein 1",-0.0678543844304222,3.26375947268043,-0.108700870698235,0.914599434258086,0.997133185919414,-4.75793609483887
"569","202499_s_at","SLC2A3","6515","solute carrier family 2 member 3",-0.623067702348222,5.43015102677291,-1.08811491017777,0.290391020919755,0.985190326513492,-4.59380596665691
"570","202500_at","DNAJB2","3300","DnaJ heat shock protein family (Hsp40) member B2",0.0672574834220327,5.15186991677797,0.131401117952492,0.896863548196803,0.997133185919414,-4.75713197570938
"571","202505_at","SNRPB2","6629","small nuclear ribonucleoprotein polypeptide B2",-0.373486318263083,5.09702500224796,-0.818223231264032,0.423549597752329,0.985190326513492,-4.66373269742452
"572","202510_s_at","TNFAIP2","7127","TNF alpha induced protein 2",0.241413777156567,4.97414844477374,0.519922138382125,0.609227559319259,0.985385771172176,-4.72023681066501
"573","202518_at","BCL7B","9275","BAF chromatin remodeling complex subunit BCL7B",-0.351877872963426,5.22865535750413,-0.801850803337867,0.432726639909159,0.985190326513492,-4.6674248139455
"574","202521_at","CTCF","10664","CCCTC-binding factor",-0.732451221688209,5.39355362810045,-1.23375733560251,0.232598814592997,0.985190326513492,-4.54953025969733
"575","202529_at","PRPSAP1","5635","phosphoribosyl pyrophosphate synthetase associated protein 1",0.133497302427729,5.81588510531882,0.244383258777197,0.809599417954196,0.997133185919414,-4.75088188795722
"576","202530_at","MAPK14","1432","mitogen-activated protein kinase 14",0.231750558173459,5.50529902609824,0.406632544835602,0.688901106315072,0.985385771172176,-4.73543776763772
"577","202531_at","IRF1","3659","interferon regulatory factor 1",-0.786697838096849,6.48299061543927,-1.38801328609646,0.181474267125942,0.985190326513492,-4.49823945337308
"578","202544_at","GMFB","2764","glia maturation factor beta",-0.0385304676271767,4.72783446447595,-0.066725153465949,0.947509819982338,0.997133185919414,-4.75902312682118
"579","202546_at","VAMP8","8673","vesicle associated membrane protein 8",0.757488515450339,4.97697819835577,1.0113818977963,0.324761481726903,0.985190326513492,-4.61536136495314
"580","202548_s_at","ARHGEF7","8874","Rho guanine nucleotide exchange factor 7",-0.188100101486069,6.78655947551192,-0.341979797783529,0.736185229721232,0.989065832503459,-4.74249595475743
"581","202556_s_at","MCRS1","10445","microspherule protein 1",0.485478001754062,4.98455112607824,1.02810701167787,0.317034928401925,0.985190326513492,-4.61077191025347
"582","202562_s_at","ERG28","11161","ergosterol biosynthesis 28 homolog",-0.285719063596572,4.38194465992448,-0.642701230999114,0.528232058481728,0.985190326513492,-4.69979656302418
"583","202567_at","SNRPD3","6634","small nuclear ribonucleoprotein D3 polypeptide",-0.187249563316629,5.81194267187624,-0.377356329727555,0.710163860197447,0.985385771172176,-4.73878101283946
"584","202573_at","CSNK1G2","1455","casein kinase 1 gamma 2",0.461991378110481,5.81167314156338,0.887401202122348,0.386151374813866,0.985190326513492,-4.64741409394173
"585","202582_s_at","RANBP9","10048","RAN binding protein 9",0.148855778535631,5.56816229649555,0.230752865535047,0.820016367865451,0.997133185919414,-4.75183368792274
"586","202587_s_at","AK1","203","adenylate kinase 1",0.962749140172103,4.46765364720723,1.82988433546995,0.0832807436814007,0.985190326513492,-4.33101949641697
"587","202591_s_at","SSBP1","6742","single stranded DNA binding protein 1",-0.757632020963269,4.36312652002156,-1.38384247131908,0.182727634119264,0.985190326513492,-4.4996813279366
"588","202592_at","BLOC1S1","2647","biogenesis of lysosomal organelles complex 1 subunit 1",-0.0324080575157462,5.84313631526899,-0.0657841969722561,0.948248903063289,0.997133185919414,-4.75904153945606
"589","202597_at","IRF6","3664","interferon regulatory factor 6",0.598283944184182,4.78606211901028,0.955387844300985,0.351588624815721,0.985190326513492,-4.63027290090655
"590","202602_s_at","HTATSF1","27336","HIV-1 Tat specific factor 1",-0.29411614999368,3.33789978421215,-0.58279880116677,0.56700144094763,0.985385771172176,-4.71027541290978
"591","202603_at","ADAM10","102","ADAM metallopeptidase domain 10",-0.402077971892034,3.99786598924581,-0.754538509810283,0.459937581123981,0.985190326513492,-4.67772074864878
"592","202605_at","GUSB","2990","glucuronidase beta",-0.554825042827359,5.25420296366161,-1.15312702783228,0.263407268619695,0.985190326513492,-4.57456934823957
"593","202606_s_at","TLK1","9874","tousled like kinase 1",-0.479980998981173,4.07770864502446,-0.718501007919612,0.481343755177346,0.985190326513492,-4.68518539595285
"594","202616_s_at","MECP2","4204","methyl-CpG binding protein 2",-0.496272815175997,5.04052666004124,-0.961597612415691,0.348540512051624,0.985190326513492,-4.62865407873444
"595","202621_at","IRF3","3661","interferon regulatory factor 3",0.323180494571243,5.32509683537985,0.529212481412361,0.60289374857503,0.985385771172176,-4.71883269580289
"596","202633_at","TOPBP1","11073","DNA topoisomerase II binding protein 1",-0.8464799735782,3.56476431683617,-1.83914261630342,0.0818526320434333,0.985190326513492,-4.3272557351394
"597","202636_at","RNF103","7844","ring finger protein 103",0.182880677864114,6.10469646797018,0.327212186717988,0.74714744623863,0.992603754806206,-4.74394095618591
"598","202639_s_at","RANBP3","8498","RAN binding protein 3",-0.11741140826769,5.10900423502497,-0.249120193315846,0.805987664450066,0.997133185919414,-4.75053846364196
"599","202644_s_at","TNFAIP3","7128","TNF alpha induced protein 3",-0.9845503147182,8.67486112799345,-1.54518268552094,0.139082875775895,0.985190326513492,-4.44186736414993
"600","202645_s_at","MEN1","4221","menin 1",0.656149761218047,5.51219685889138,1.44205530687253,0.165851220505336,0.985190326513492,-4.4792960553263
"601","202653_s_at","MARCHF7","64844","membrane associated ring-CH-type finger 7",0.0337414534194185,3.51183511208117,0.0651604545769363,0.9487388539652,0.997133185919414,-4.75905360083678
"602","202658_at","PEX11B","8799","peroxisomal biogenesis factor 11 beta",0.30405485865476,4.38939522154109,0.591085820816954,0.561551024256863,0.985385771172176,-4.7088827992202
"603","202659_at","PSMB10","5699","proteasome 20S subunit beta 10",0.00652937682386501,5.1824386184275,0.011566474738288,0.990894187862438,0.997440977219361,-4.75966096852513
"604","202664_at","WIPF1","7456","WAS/WASL interacting protein family member 1",-0.0941736971571228,5.03629001303233,-0.151538277991093,0.881176460182457,0.997133185919414,-4.75629181390137
"605","202670_at","MAP2K1","5604","mitogen-activated protein kinase kinase 1",-0.430905463020752,5.67512086672442,-0.649418384985776,0.523977305335287,0.985190326513492,-4.69856223312306
"606","202671_s_at","PDXK","8566","pyridoxal kinase",-0.387095883430229,3.90047567783656,-0.720499382902745,0.480141536557923,0.985190326513492,-4.68478011420238
"607","202672_s_at","ATF3","467","activating transcription factor 3",-0.981619601708506,4.28506987739725,-1.97300456751659,0.0634857724567186,0.985190326513492,-4.27191206225435
"608","202679_at","NPC1","4864","NPC intracellular cholesterol transporter 1",0.813300463019607,5.52527231301942,1.4042737251784,0.176653649689965,0.985190326513492,-4.49259028204207
"609","202688_at","TNFSF10","8743","TNF superfamily member 10",0.653147988519226,3.89544864985336,1.28817294307089,0.213421553374509,0.985190326513492,-4.53192726511423
"610","202693_s_at","STK17A","9263","serine/threonine kinase 17a",-1.12771504465573,6.57062427718021,-1.75315169321713,0.0959790204941906,0.985190326513492,-4.36186089511769
"611","202696_at","OXSR1","9943","oxidative stress responsive kinase 1",-0.961432301549607,5.46951226367534,-1.615252393034,0.12302775230894,0.985190326513492,-4.41554636221106
"612","202704_at","TOB1","10140","transducer of ERBB2, 1",0.522200659797173,4.06757089224353,0.845869536217414,0.408335550822791,0.985190326513492,-4.65734952353954
"613","202722_s_at","GFPT1","2673","glutamine--fructose-6-phosphate transaminase 1",-0.456396806139182,3.70264390507428,-0.959641747537809,0.34949859814115,0.985190326513492,-4.62916490017157
"614","202724_s_at","FOXO1","2308","forkhead box O1",-0.678808144062458,4.73020747025912,-1.38842262090296,0.181351631098375,0.985190326513492,-4.49809778612573
"615","202725_at","POLR2A","5430","RNA polymerase II subunit A",-0.450334650502853,5.49312934921707,-0.992118573468188,0.333823773130678,0.985190326513492,-4.62057065406469
"616","202726_at","LIG1","3978","DNA ligase 1",0.218602248275775,3.79115543770581,0.485853036057106,0.632724134462442,0.985385771172176,-4.72518300117232
"617","202735_at","EBP","10682","EBP cholestenol delta-isomerase",-0.737056606401905,3.43230367211217,-1.22501833458338,0.235798449571402,0.985190326513492,-4.55230527019763
"618","202742_s_at","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",0.0333784466615636,3.1711117360132,0.0682354628132368,0.946323635848465,0.997133185919414,-4.75899302683704
"619","202745_at","USP8","9101","ubiquitin specific peptidase 8",-0.489329622825404,4.21202404841388,-1.01231480065662,0.3243270413337,0.985190326513492,-4.61510699446697
"620","202746_at","ITM2A","9452","integral membrane protein 2A",-0.508007313519065,4.07202604445096,-0.95476993938433,0.35189292481447,0.985190326513492,-4.63043350130826
"621","202748_at","GBP2","2634","guanylate binding protein 2",-0.621834373209905,6.22351987958423,-0.97208831063887,0.343432452283781,0.985190326513492,-4.62589935162754
"622","202768_at","FOSB","2354","FosB proto-oncogene, AP-1 transcription factor subunit",-2.24081034965371,5.23012971504079,-3.76561664062294,0.00134195675599126,0.679701096909574,-3.49059900025565
"623","202774_s_at","SFSWAP","6433","splicing factor SWAP",0.139336772209075,5.96606739242413,0.274717957313472,0.786549612947261,0.997133185919414,-4.7485699940432
"624","202776_at","DNTTIP2","30836","deoxynucleotidyltransferase terminal interacting protein 2",-0.866425195038698,5.1910030705672,-1.64633895386004,0.116422217936788,0.985190326513492,-4.40365411729943
"625","202779_s_at","UBE2S","27338","ubiquitin conjugating enzyme E2 S",-0.175833508070024,5.68512705624632,-0.384600358308277,0.704879044375307,0.985385771172176,-4.73797637601704
"626","202780_at","OXCT1","5019","3-oxoacid CoA-transferase 1",-0.21517925630093,4.85108687905586,-0.447183728551625,0.659886660539054,0.985385771172176,-4.73040775366288
"627","202787_s_at","MAPKAPK3","7867","MAPK activated protein kinase 3",0.0419841385875053,4.08966344184795,0.0835028492675188,0.934340472135463,0.997133185919414,-4.75865096638942
"628","202790_at","CLDN7","1366","claudin 7",0.058780598341245,3.8317521299882,0.125628414597668,0.901368909961144,0.997133185919414,-4.75735084107523
"629","202798_at","SEC24B","10427","SEC24 homolog B, COPII coat complex component",-0.337369479959222,4.64346330771166,-0.659310507097623,0.517746243605816,0.985190326513492,-4.6967229084206
"630","202801_at","PRKACA","5566","protein kinase cAMP-activated catalytic subunit alpha",-0.553803844464075,4.88023619029665,-1.04529781983213,0.309230112933744,0.985190326513492,-4.60599086947945
"631","202803_s_at","ITGB2","3689","integrin subunit beta 2",0.194364260832604,5.75126154688543,0.331212201308893,0.744172590917276,0.992603754806206,-4.74355572718598
"632","202810_at","DRG1","4733","developmentally regulated GTP binding protein 1",0.0411196361576334,6.28029667608139,0.0690313077441366,0.945698637616862,0.997133185919414,-4.75897689510814
"633","202812_at","GAA","2548","glucosidase alpha, acid",0.347412472364299,3.88903134550172,0.709796430956545,0.486601043186656,0.985190326513492,-4.68693880965807
"634","202838_at","FUCA1","2517","alpha-L-fucosidase 1",0.893051335036777,4.38417429644095,1.95893533297711,0.0652265672414301,0.985190326513492,-4.27780514153212
"635","202842_s_at","DNAJB9","4189","DnaJ heat shock protein family (Hsp40) member B9",-0.72752711805067,5.75235826066865,-1.12477819145581,0.274935205237942,0.985190326513492,-4.58306472785034
"636","202847_at","PCK2","5106","phosphoenolpyruvate carboxykinase 2, mitochondrial",-0.369754296869766,4.00022613577265,-0.780815656488785,0.444698422922853,0.985190326513492,-4.67207128820391
"637","202857_at","CNPY2","10330","canopy FGF signaling regulator 2",-0.137934174608517,5.31272167416461,-0.231954480406815,0.819096627020722,0.997133185919414,-4.75175195274402
"638","202863_at","SP100","6672","SP100 nuclear antigen",-0.17156922945021,4.09008551985559,-0.369814091319803,0.715682302141636,0.987719580476127,-4.73960293554725
"639","202868_s_at","POP4","10775","POP4 homolog, ribonuclease P/MRP subunit",0.0393589797765492,3.94721478771839,0.0876063496420842,0.931122310842087,0.997133185919414,-4.75854730658274
"640","202871_at","TRAF4","9618","TNF receptor associated factor 4",-1.00239505889862,5.47567912512756,-1.73594760064942,0.0990462346370903,0.985190326513492,-4.36868543859126
"641","202872_at","ATP6V1C1","528","ATPase H+ transporting V1 subunit C1",0.219431622109023,3.34125296184629,0.496521184444102,0.625321725589043,0.985385771172176,-4.72366858520068
"642","202876_s_at","PBX2","5089","PBX homeobox 2",-0.011234405811015,5.57867972394108,-0.0250976291470435,0.98024338485575,0.997440977219361,-4.75958767998213
"643","202900_s_at","NUP88","4927","nucleoporin 88",-1.27291443819113,3.76014137934148,-2.62638038752887,0.0167791627365558,0.985190326513492,-3.98589519115732
"644","202902_s_at","CTSS","1520","cathepsin S",0.316081870807926,5.04564353227245,0.751425719006843,0.461763559627723,0.985190326513492,-4.6783784989545
"645","202910_s_at","ADGRE5","976","adhesion G protein-coupled receptor E5",-1.3778582747877,6.5795376433268,-2.48159479295737,0.0227819155065538,0.985190326513492,-4.05058726253205
"646","202911_at","MSH6","2956","mutS homolog 6",0.144289719170335,4.80771220412192,0.315588162705998,0.755815368524952,0.992660603763802,-4.74503437160009
"647","202912_at","ADM","133","adrenomedullin",-0.889350745419216,4.01509187015232,-1.9651654889362,0.0644505196133056,0.985190326513492,-4.2751976309346
"648","202917_s_at","S100A8","6279","S100 calcium binding protein A8",-0.78419239093949,3.71782174698208,-1.31904334688596,0.203103720034995,0.985190326513492,-4.52169889233802
"649","202934_at","HK2","3099","hexokinase 2",-0.533623296898226,4.42506674403353,-0.997180192931312,0.33142563340487,0.985190326513492,-4.61920986189259
"650","202939_at","ZMPSTE24","10269","zinc metallopeptidase STE24",0.0798145351411614,5.70576052397251,0.143191009162625,0.887673352466732,0.997133185919414,-4.75665453623862
"651","202941_at","NDUFV2","4729","NADH:ubiquinone oxidoreductase core subunit V2",-0.773723425968306,6.83093048226702,-1.60232248291899,0.125867040206517,0.985190326513492,-4.42045463923293
"652","202947_s_at","GYPC","2995","glycophorin C (Gerbich blood group)",0.397233738893437,6.93624169525111,0.822206774369222,0.421335510086029,0.985190326513492,-4.66282443045076
"653","202950_at","CRYZ","1429","crystallin zeta",0.885317678295221,3.14805373320179,1.79821379110185,0.0883322202134477,0.985190326513492,-4.34382660540561
"654","202951_at","STK38","11329","serine/threonine kinase 38",-0.548876243747247,6.33572626337566,-0.924616388521027,0.366961837177882,0.985190326513492,-4.63816423661056
"655","202957_at","HCLS1","3059","hematopoietic cell-specific Lyn substrate 1",-0.785148868286662,6.74717208545682,-1.22483451465832,0.235866112138753,0.985190326513492,-4.55236348400798
"656","202969_at","DYRK2","8445","dual specificity tyrosine phosphorylation regulated kinase 2",0.367039049848827,4.211950079895,0.772908900291908,0.449250817283953,0.985190326513492,-4.67378938045764
"657","202983_at","HLTF","6596","helicase like transcription factor",0.535338908829231,2.66367527480883,1.09935669467383,0.28558598053054,0.985190326513492,-4.59054227857007
"658","203002_at","AMOTL2","51421","angiomotin like 2",0.438656707024125,3.30475061115922,0.968564793814633,0.345142301725654,0.985190326513492,-4.62682736644877
"659","203005_at","LTBR","4055","lymphotoxin beta receptor",0.110623923132366,4.73979715212899,0.248579194906402,0.806399932810872,0.997133185919414,-4.75057801535621
"660","203011_at","IMPA1","3612","inositol monophosphatase 1",-0.0192329515871332,3.85449099321828,-0.039627470468402,0.968810781752075,0.997369305919868,-4.75944875989895
"661","203013_at","ECD","11319","ecdysoneless cell cycle regulator",-0.00408786337319622,4.65096116825462,-0.00878053051923036,0.993087378911617,0.997440977219361,-4.75966934274062
"662","203025_at","NAA10","8260","N(alpha)-acetyltransferase 10, NatA catalytic subunit",0.685045429854101,5.6857522322581,1.53404209248107,0.141789986542722,0.985190326513492,-4.44598790379255
"663","203028_s_at","CYBA","1535","cytochrome b-245 alpha chain",0.877688497694201,6.86756447283857,1.6122659622097,0.123678697016762,0.985190326513492,-4.4166820429405
"664","203029_s_at","PTPRN2","5799","protein tyrosine phosphatase receptor type N2",-0.319827223936593,3.27370996884339,-0.751853744082954,0.461512218541771,0.985190326513492,-4.67828819969818
"665","203035_s_at","PIAS3","10401","protein inhibitor of activated STAT 3",0.498211163699875,3.74333746520193,1.15736929598107,0.261713636979706,0.985190326513492,-4.57328402005344
"666","203040_s_at","HMBS","3145","hydroxymethylbilane synthase",-0.0973010716623435,5.44850796130509,-0.197302080253633,0.845723113857508,0.997133185919414,-4.75394008373577
"667","203045_at","NINJ1","4814","ninjurin 1",-1.3101859147964,6.52271366254393,-2.11792899126699,0.0478341615121596,0.985190326513492,-4.21031095614049
"668","203054_s_at","TCTA","6988","T cell leukemia translocation altered",0.725418652237061,5.1764632787724,1.45840453162032,0.16134621102172,0.985190326513492,-4.47347185727349
"669","203057_s_at","PRDM2","7799","PR/SET domain 2",0.438658404236397,5.5872634484541,0.907544128357465,0.375683866836191,0.985190326513492,-4.64244785163394
"670","203064_s_at","FOXK2","3607","forkhead box K2",-0.051988813946279,4.84584507776496,-0.102221097275534,0.919671013302563,0.997133185919414,-4.75813779763805
"671","203073_at","COG2","22796","component of oligomeric golgi complex 2",0.327690558428376,5.3795253733373,0.740920611967913,0.467958149686069,0.985190326513492,-4.68058022538026
"672","203075_at","SMAD2","4087","SMAD family member 2",0.706544093510383,4.46465580932202,1.36360677382911,0.188907424850898,0.985190326513492,-4.50663504034797
"673","203085_s_at","TGFB1","7040","transforming growth factor beta 1",-0.231913827631437,5.99939663958655,-0.320237410076743,0.752344402610695,0.992660603763802,-4.74460169530901
"674","203090_at","SDF2","6388","stromal cell derived factor 2",0.326866129722056,5.38052058518901,0.708671607365894,0.48728284357433,0.985190326513492,-4.68716397212129
"675","203091_at","FUBP1","8880","far upstream element binding protein 1",-0.092769150336669,5.5588130493823,-0.203884579374308,0.840649442411244,0.997133185919414,-4.7535513927608
"676","203093_s_at","TIMM44","10469","translocase of inner mitochondrial membrane 44",0.277275973405792,4.22693036632559,0.576237979833917,0.571335906218158,0.985385771172176,-4.71136485319412
"677","203097_s_at","RAPGEF2","9693","Rap guanine nucleotide exchange factor 2",0.471350175480155,4.53612607594548,0.907552673382336,0.375679466883416,0.985190326513492,-4.64244572461969
"678","203098_at","CDYL","9425","chromodomain Y like",0.478508836548292,4.85753670046492,0.985444463774349,0.337004363525741,0.985190326513492,-4.62235619844549
"679","203102_s_at","MGAT2","4247","alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",-0.49786204999825,3.75802929890017,-0.953918157399781,0.352312698115518,0.985190326513492,-4.63065474604636
"680","203110_at","PTK2B","2185","protein tyrosine kinase 2 beta",0.0890498314124839,5.7807068217996,0.171933061606778,0.865339966371257,0.997133185919414,-4.75531955797439
"681","203113_s_at","EEF1D","1936","eukaryotic translation elongation factor 1 delta",-0.497384883399077,8.99242381510208,-0.806830906492693,0.429922097584696,0.985190326513492,-4.66630873491485
"682","203114_at","ZNRD2","10534","zinc ribbon domain containing 2",-0.0508130542445224,4.2145068376885,-0.0871864655080497,0.93145154907559,0.997133185919414,-4.75855814143593
